2026-03-27 12:33:00 [eureka-server] [http-nio-8761-exec-7] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance AUTH-SERVICE/host.docker.internal:auth-service:8762 with status UP (replication=true)
2026-03-27 12:33:23 [eureka-server] [Eureka-EvictionTimer] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2026-03-27 12:33:52 [eureka-server] [http-nio-8761-exec-5] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ORDER-SERVICE/host.docker.internal:order-service:8765 with status UP (replication=false)
2026-03-27 12:33:52 [eureka-server] [http-nio-8761-exec-3] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ORDER-SERVICE/host.docker.internal:order-service:8765 with status UP (replication=true)
2026-03-27 12:34:18 [eureka-server] [http-nio-8761-exec-1] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance PRODUCT-SERVICE/host.docker.internal:product-service:8764 with status UP (replication=false)
2026-03-27 12:34:18 [eureka-server] [http-nio-8761-exec-4] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance PRODUCT-SERVICE/host.docker.internal:product-service:8764 with status UP (replication=true)
2026-03-27 12:34:23 [eureka-server] [Eureka-EvictionTimer] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2026-03-27 12:35:23 [eureka-server] [Eureka-EvictionTimer] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2026-03-27 12:36:23 [eureka-server] [Eureka-EvictionTimer] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2026-03-27 12:37:23 [eureka-server] [Eureka-EvictionTimer] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2026-03-27 12:38:23 [eureka-server] [Eureka-EvictionTimer] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2026-03-27 12:39:23 [eureka-server] [Eureka-EvictionTimer] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2026-03-27 12:40:23 [eureka-server] [Eureka-EvictionTimer] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2026-03-27 12:41:23 [eureka-server] [ReplicaAwareInstanceRegistry - RenewalThresholdUpdater] INFO  com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl - Current renewal threshold is : 10
2026-03-27 12:41:23 [eureka-server] [Eureka-EvictionTimer] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
